,Country,Economy,Healthy,Social,Freedom,Corruption,Generosity,Score
66,Libya,1.0668799999999998,0.52304,0.95076,0.40671999999999997,0.10339000000000001,0.17087,5.615
67,Latvia,1.2178799999999999,0.63952,0.95025,0.27996,0.0889,0.17445,5.56
68,Cyprus,1.31857,0.8488,0.70697,0.29507,0.05227999999999999,0.27906,5.546
69,Paraguay,0.8937299999999999,0.58295,1.11111,0.46235,0.07396,0.25296,5.537999999999999
70,Romania,1.1697,0.67602,0.7280300000000001,0.36712,0.006790000000000001,0.12889,5.528
71,Estonia,1.2796399999999999,0.68098,1.0516299999999998,0.41511000000000003,0.18519000000000002,0.08423,5.517
72,Jamaica,0.89333,0.5946899999999999,0.96372,0.43596999999999997,0.04294,0.22245,5.51
73,Croatia,1.18649,0.70524,0.6080899999999999,0.23906999999999998,0.04002,0.18434,5.4879999999999995
74,Hong Kong,1.5107,0.9527700000000001,0.87021,0.48078999999999994,0.31647,0.40097,5.457999999999999
75,Somalia,0.0,0.11465999999999998,0.33613000000000004,0.5677800000000001,0.3118,0.27225,5.44
76,Kosovo,0.90145,0.54,0.66062,0.14396,0.06547,0.27992,5.401
77,Turkey,1.1649200000000002,0.64718,0.8771700000000001,0.23889000000000002,0.12347999999999999,0.04707,5.388999999999999
78,Indonesia,0.95104,0.49373999999999996,0.87625,0.39237,0.00322,0.56521,5.314
79,Jordan,0.9967299999999999,0.60712,0.86216,0.36023,0.13297,0.14262,5.303
80,Azerbaijan,1.12373,0.54504,0.76042,0.35327,0.17914000000000002,0.0564,5.291
81,Philippines,0.81217,0.47036000000000006,0.87877,0.5485399999999999,0.11757000000000001,0.21674000000000002,5.279
82,China,1.0278,0.73561,0.79381,0.44011999999999996,0.02745,0.049589999999999995,5.245
83,Bhutan,0.8527,0.49759,0.9083600000000001,0.46074,0.1616,0.48546000000000006,5.196000000000001
84,Kyrgyzstan,0.5604399999999999,0.5544899999999999,0.95434,0.40212,0.047619999999999996,0.38432,5.185
85,Serbia,1.03437,0.6458,0.81329,0.15718,0.04339,0.20736999999999997,5.1770000000000005
86,Bosnia and Herzegovina,0.9338299999999999,0.7076600000000001,0.64367,0.09511,0.0,0.29889,5.162999999999999
87,Montenegro,1.07838,0.6353300000000001,0.74173,0.15111,0.12721,0.17190999999999998,5.1610000000000005
88,Dominican Republic,1.02787,0.5766899999999999,0.9949600000000001,0.52259,0.12372000000000001,0.21286,5.155
89,Morocco,0.8405799999999999,0.5947100000000001,0.38595,0.25645999999999997,0.08404,0.040530000000000004,5.151
90,Hungary,1.24142,0.67608,0.9316399999999999,0.1977,0.044719999999999996,0.099,5.145
91,Pakistan,0.68816,0.40306,0.26135,0.14622000000000002,0.1388,0.31185,5.132000000000001
92,Lebanon,1.12268,0.76171,0.64184,0.26228,0.030610000000000002,0.23693000000000003,5.129
93,Portugal,1.27607,0.7936300000000001,0.9436700000000001,0.44727,0.01521,0.11690999999999999,5.122999999999999
94,Macedonia,1.0193,0.6473800000000001,0.78236,0.27668000000000004,0.07047,0.23506999999999997,5.121
95,Vietnam,0.74037,0.66157,0.7911699999999999,0.5595399999999999,0.11556,0.25075,5.061
96,Somaliland Region,0.25558000000000003,0.33108000000000004,0.75862,0.3913,0.36794,0.51479,5.0569999999999995
97,Tunisia,0.97724,0.59577,0.43165,0.23553000000000002,0.0817,0.03936,5.045
98,Greece,1.24886,0.80029,0.75473,0.05822000000000001,0.04127,0.0,5.033
99,Tajikistan,0.48835,0.5311899999999999,0.75602,0.43408,0.13509000000000002,0.25998000000000004,4.996
